customer_id,gender,age,income,purchase_amt,quantity,region,churn,order_date
9185,Male,28,33008.12,20.5,1,East,1,2022-12-08 00:00:00
9186,Male,53,65369.71,33.79,39,West,0,2022-12-08 01:00:00
9187,Male,39,68731.54,133.67,26,North,0,2022-12-08 02:00:00
9188,Female,40,32109.58,441.68,30,North,0,2022-12-08 03:00:00
9189,Female,18,50900.3,56.62,9,East,0,2022-12-08 04:00:00
9190,Male,18,83387.35,31.33,44,West,1,2022-12-08 05:00:00
9191,Female,39,66710.67,244.03,33,South,0,2022-12-08 06:00:00
9192,Male,47,50293.14,26.72,26,North,0,2022-12-08 07:00:00
9193,Male,29,62475.32,143.44,42,North,0,2022-12-08 08:00:00
9194,Male,58,42665.26,5.0,10,West,0,2022-12-08 09:00:00
9195,Male,46,75046.52,5.0,42,North,1,2022-12-08 10:00:00
9196,Male,27,75038.68,72.08,32,North,0,2022-12-08 11:00:00
9197,Female,38,57176.31,128.24,39,North,0,2022-12-08 12:00:00
9198,Male,67,59152.71,18.44,47,East,0,2022-12-08 13:00:00
9199,Female,23,37021.66,173.21,42,North,0,2022-12-08 14:00:00
9200,Male,44,30663.34,,48,North,1,2022-12-08 15:00:00
9201,Male,34,48221.11,91.55,48,East,0,2022-12-08 16:00:00
9202,Male,46,53426.77,44.23,33,South,0,2022-12-08 17:00:00
9203,Female,53,74127.29,167.44,27,North,0,2022-12-08 18:00:00
9204,Male,33,71603.7,195.63,43,East,0,2022-12-08 19:00:00
9205,Female,51,58326.99,8.21,29,East,0,2022-12-08 20:00:00
9206,Male,64,76429.7,25.67,19,South,0,2022-12-08 21:00:00
9207,Male,38,38017.25,267.79,18,West,0,2022-12-08 22:00:00
9208,Male,47,74392.06,64.46,35,North,0,2022-12-08 23:00:00
9209,Male,30,40772.28,77.72,47,North,0,2022-12-09 00:00:00
9210,Male,38,77314.5,22.07,28,South,0,2022-12-09 01:00:00
9211,Male,35,54759.76,633.3,38,East,1,2022-12-09 02:00:00
9212,Female,47,19030.84,307.75,10,West,0,2022-12-09 03:00:00
9213,Male,52,68142.83,5.0,3,East,0,2022-12-09 04:00:00
9214,Female,36,69571.82,96.02,42,East,1,2022-12-09 05:00:00
9215,Male,56,46781.56,246.94,29,South,1,2022-12-09 06:00:00
9216,Female,56,48317.33,67.57,16,South,0,2022-12-09 07:00:00
9217,Female,48,52128.18,68.9,36,West,0,2022-12-09 08:00:00
9218,Male,31,20347.27,57.24,1,East,1,2022-12-09 09:00:00
9219,Male,30,15000.0,5.0,18,North,1,2022-12-09 10:00:00
9220,Female,28,78429.26,187.44,4,North,0,2022-12-09 11:00:00
9221,Female,49,40166.78,73.23,5,East,0,2022-12-09 12:00:00
9222,Male,23,88394.75,90.88,21,North,0,2022-12-09 13:00:00
9223,Male,46,79667.23,35.43,4,East,0,2022-12-09 14:00:00
9224,Female,25,83209.52,183.96,20,East,0,2022-12-09 15:00:00
9225,Male,47,43294.62,189.44,19,West,1,2022-12-09 16:00:00
9226,Female,38,26048.78,96.6,35,North,1,2022-12-09 17:00:00
9227,Male,54,35436.12,282.0,45,West,0,2022-12-09 18:00:00
9228,Male,51,46963.81,14.78,24,North,0,2022-12-09 19:00:00
9229,Female,55,15000.0,185.37,20,South,0,2022-12-09 20:00:00
9230,Female,55,46442.34,98.13,50,West,0,2022-12-09 21:00:00
9231,Male,39,51369.8,31.52,28,North,0,2022-12-09 22:00:00
9232,Male,24,31700.42,17.03,38,North,1,2022-12-09 23:00:00
9233,Female,25,36271.27,42.97,24,North,0,2022-12-10 00:00:00
9234,Female,18,51029.23,232.82,20,North,0,2022-12-10 01:00:00
9235,Male,24,61413.16,185.93,24,East,0,2022-12-10 02:00:00
9236,Female,38,38965.19,124.32,6,West,0,2022-12-10 03:00:00
9237,Female,31,60260.55,11.36,38,North,0,2022-12-10 04:00:00
9238,Female,35,57463.23,371.68,25,East,1,2022-12-10 05:00:00
9239,Female,43,55843.95,43.74,32,West,0,2022-12-10 06:00:00
9240,Male,34,43263.75,112.07,17,East,0,2022-12-10 07:00:00
9241,Female,24,30999.17,195.01,17,South,0,2022-12-10 08:00:00
9242,Female,37,85536.14,17.11,5,West,0,2022-12-10 09:00:00
9243,Male,27,66345.51,126.73,17,East,0,2022-12-10 10:00:00
9244,Male,34,73103.17,5.0,9,West,0,2022-12-10 11:00:00
9245,Male,54,53494.67,12.88,20,North,0,2022-12-10 12:00:00
9246,Female,34,52047.54,154.11,2,South,0,2022-12-10 13:00:00
9247,Male,59,63831.87,,19,South,0,2022-12-10 14:00:00
9248,Female,55,21975.61,70.33,9,South,1,2022-12-10 15:00:00
9249,Female,31,34936.42,34.26,40,East,1,2022-12-10 16:00:00
9250,Female,24,40640.05,65.62,19,East,0,2022-12-10 17:00:00
9251,Female,37,46817.8,9.64,45,East,0,2022-12-10 18:00:00
9252,Other,51,39165.48,168.73,4,South,0,2022-12-10 19:00:00
9253,Male,32,60990.53,9.88,6,West,0,2022-12-10 20:00:00
9254,Female,48,56466.05,218.36,36,West,0,2022-12-10 21:00:00
9255,Male,52,80071.56,130.38,11,East,0,2022-12-10 22:00:00
9256,Female,28,99527.66,64.66,21,West,0,2022-12-10 23:00:00
9257,Male,29,32268.7,241.63,42,East,0,2022-12-11 00:00:00
9258,Other,46,57651.49,24.71,48,West,1,2022-12-11 01:00:00
9259,Female,39,57619.47,36.88,25,West,0,2022-12-11 02:00:00
9260,Female,29,54744.43,17.7,30,South,0,2022-12-11 03:00:00
9261,Male,33,35473.16,57.67,18,West,0,2022-12-11 04:00:00
9262,Male,37,38490.45,518.7,25,South,0,2022-12-11 05:00:00
9263,Female,19,59327.3,21.07,21,North,0,2022-12-11 06:00:00
9264,Male,47,37983.7,213.33,23,West,0,2022-12-11 07:00:00
9265,Female,32,57866.9,126.62,30,West,0,2022-12-11 08:00:00
9266,Male,18,50572.9,5.0,44,South,1,2022-12-11 09:00:00
9267,Female,37,57549.84,347.81,46,South,0,2022-12-11 10:00:00
9268,Male,29,37840.59,425.23,18,South,0,2022-12-11 11:00:00
9269,Female,58,57834.45,310.67,33,North,0,2022-12-11 12:00:00
9270,Female,30,39142.85,83.6,45,North,0,2022-12-11 13:00:00
9271,Male,24,57892.52,29.87,35,North,0,2022-12-11 14:00:00
9272,Male,44,79109.13,59.56,46,South,0,2022-12-11 15:00:00
9273,Male,30,59697.71,114.29,22,North,1,2022-12-11 16:00:00
9274,Female,28,60793.67,57.14,50,West,1,2022-12-11 17:00:00
9275,Female,44,69709.72,147.79,24,West,0,2022-12-11 18:00:00
9276,Female,25,29735.95,190.51,23,South,0,2022-12-11 19:00:00
9277,Female,20,85940.59,28.19,1,East,0,2022-12-11 20:00:00
9278,Male,58,35999.38,,15,West,0,2022-12-11 21:00:00
9279,Male,44,70833.9,379.68,48,North,0,2022-12-11 22:00:00
9280,Male,34,68444.38,34.49,28,East,0,2022-12-11 23:00:00
9281,Male,37,38761.01,51.04,42,West,1,2022-12-12 00:00:00
9282,Other,44,73159.95,5.0,20,West,0,2022-12-12 01:00:00
9283,Female,49,63960.63,48.48,36,West,1,2022-12-12 02:00:00
9284,Male,28,89019.62,55.62,43,South,0,2022-12-12 03:00:00
9285,Female,42,58480.82,12.62,16,East,0,2022-12-12 04:00:00
9286,Female,31,53046.22,5.0,5,North,0,2022-12-12 05:00:00
9287,Male,35,45734.27,102.79,43,West,0,2022-12-12 06:00:00
9288,Male,39,23619.61,43.06,50,North,1,2022-12-12 07:00:00
9289,Male,37,49271.9,5.0,15,South,0,2022-12-12 08:00:00
9290,Female,46,50033.83,235.89,2,North,0,2022-12-12 09:00:00
9291,Other,43,59717.05,105.37,24,East,0,2022-12-12 10:00:00
9292,Female,19,29384.14,22.53,13,East,1,2022-12-12 11:00:00
9293,Male,21,50697.78,,23,North,0,2022-12-12 12:00:00
9294,Male,33,65372.53,35.1,12,North,0,2022-12-12 13:00:00
9295,Female,59,67159.17,30.97,46,South,0,2022-12-12 14:00:00
9296,Female,27,21523.33,270.04,33,East,0,2022-12-12 15:00:00
9297,Female,35,67715.32,23.73,44,West,0,2022-12-12 16:00:00
9298,Female,31,50561.67,253.42,45,North,0,2022-12-12 17:00:00
9299,Male,31,51669.8,194.93,25,East,0,2022-12-12 18:00:00
9300,Female,40,15000.0,44.49,35,South,1,2022-12-12 19:00:00
9301,Female,54,81884.28,5.0,35,West,1,2022-12-12 20:00:00
9302,Male,43,58182.38,10.34,1,East,0,2022-12-12 21:00:00
9303,Female,28,27433.71,13.92,43,South,1,2022-12-12 22:00:00
9304,Male,71,61753.63,265.75,4,West,1,2022-12-12 23:00:00
9305,Male,38,61200.61,,31,East,0,2022-12-13 00:00:00
9306,Male,31,77005.79,5.0,28,South,1,2022-12-13 01:00:00
9307,Male,54,49425.6,97.58,11,North,0,2022-12-13 02:00:00
9308,Male,32,55215.93,27.98,32,North,0,2022-12-13 03:00:00
9309,Male,57,43429.46,32.17,2,South,0,2022-12-13 04:00:00
9310,Female,27,65763.08,21.04,44,West,0,2022-12-13 05:00:00
9311,Male,55,40897.17,172.27,13,East,0,2022-12-13 06:00:00
9312,Male,40,38926.17,5.0,17,West,1,2022-12-13 07:00:00
9313,Male,53,53779.64,69.36,4,East,1,2022-12-13 08:00:00
9314,Female,60,32934.45,10.91,31,East,1,2022-12-13 09:00:00
9315,Male,24,83838.36,96.46,38,West,0,2022-12-13 10:00:00
9316,Male,53,89690.8,50.96,3,North,0,2022-12-13 11:00:00
9317,Female,21,46835.38,5.0,43,North,0,2022-12-13 12:00:00
9318,Female,25,30041.29,74.16,12,East,1,2022-12-13 13:00:00
9319,Female,28,61058.66,101.44,44,North,0,2022-12-13 14:00:00
9320,Female,44,46322.15,34.15,18,North,0,2022-12-13 15:00:00
9321,Male,38,76144.26,174.04,30,North,0,2022-12-13 16:00:00
9322,Female,35,40831.36,55.64,46,West,0,2022-12-13 17:00:00
9323,Male,39,64801.24,166.04,11,South,0,2022-12-13 18:00:00
9324,Male,45,57051.88,103.82,24,South,0,2022-12-13 19:00:00
9325,Male,46,42827.29,244.14,21,North,0,2022-12-13 20:00:00
9326,Female,51,59320.9,95.0,49,North,0,2022-12-13 21:00:00
9327,Male,59,70813.59,24.64,48,West,0,2022-12-13 22:00:00
9328,Female,37,56563.27,207.52,35,North,0,2022-12-13 23:00:00
9329,Female,31,56751.12,183.36,4,East,1,2022-12-14 00:00:00
9330,Male,45,39289.9,430.6,26,South,0,2022-12-14 01:00:00
9331,Female,24,75595.69,11.79,8,East,0,2022-12-14 02:00:00
9332,Female,29,73801.84,107.35,24,West,0,2022-12-14 03:00:00
9333,Female,49,47609.93,81.19,43,North,0,2022-12-14 04:00:00
9334,Male,36,52762.81,133.36,45,West,0,2022-12-14 05:00:00
9335,Female,23,80455.97,470.53,12,West,0,2022-12-14 06:00:00
9336,Male,20,34595.73,91.18,5,North,0,2022-12-14 07:00:00
9337,Female,38,65877.19,138.9,16,East,0,2022-12-14 08:00:00
9338,Female,51,44944.95,51.18,32,West,0,2022-12-14 09:00:00
9339,Male,51,87005.4,42.62,29,North,1,2022-12-14 10:00:00
9340,Female,39,56142.04,49.01,33,South,0,2022-12-14 11:00:00
9341,Female,62,77686.81,5.0,41,South,0,2022-12-14 12:00:00
9342,Female,36,41296.11,40.21,14,North,0,2022-12-14 13:00:00
9343,Male,36,32526.48,22.79,25,South,1,2022-12-14 14:00:00
9344,Male,18,50783.33,73.37,8,West,0,2022-12-14 15:00:00
9345,Other,32,,74.13,27,North,1,2022-12-14 16:00:00
9346,Female,48,45806.83,173.9,35,North,0,2022-12-14 17:00:00
9347,Female,56,68649.53,83.73,22,West,0,2022-12-14 18:00:00
9348,Male,28,51220.84,74.63,7,West,0,2022-12-14 19:00:00
9349,Male,43,17534.13,31.62,36,North,1,2022-12-14 20:00:00
9350,Female,50,64950.62,229.65,47,South,0,2022-12-14 21:00:00
9351,Female,38,39114.33,11.45,12,East,0,2022-12-14 22:00:00
9352,Male,18,48491.25,,9,South,0,2022-12-14 23:00:00
9353,Female,40,82956.36,77.57,50,South,0,2022-12-15 00:00:00
9354,Female,47,86910.61,24.69,45,East,0,2022-12-15 01:00:00
9355,Male,26,44641.12,52.5,35,West,0,2022-12-15 02:00:00
9356,Male,34,65400.16,5.0,39,South,0,2022-12-15 03:00:00
9357,Male,24,45059.06,21.86,19,North,0,2022-12-15 04:00:00
9358,Female,18,49836.29,49.02,28,South,0,2022-12-15 05:00:00
9359,Male,50,44096.04,97.0,29,West,0,2022-12-15 06:00:00
9360,Male,37,23961.81,16.64,8,North,1,2022-12-15 07:00:00
9361,Female,57,56710.99,135.23,43,West,0,2022-12-15 08:00:00
9362,Male,48,60186.98,223.16,27,North,1,2022-12-15 09:00:00
9363,Male,33,42921.97,101.93,5,West,0,2022-12-15 10:00:00
9364,Male,37,74580.25,42.27,48,South,0,2022-12-15 11:00:00
9365,Female,44,,15.53,29,West,1,2022-12-15 12:00:00
9366,Female,49,43530.19,5.0,35,East,0,2022-12-15 13:00:00
9367,Male,41,64477.06,157.92,33,South,0,2022-12-15 14:00:00
9368,Female,51,27231.72,118.82,32,West,0,2022-12-15 15:00:00
9369,Female,34,71320.22,77.62,21,South,0,2022-12-15 16:00:00
9370,Male,26,47760.96,12.91,10,West,0,2022-12-15 17:00:00
9371,Male,37,72807.15,27.84,42,West,0,2022-12-15 18:00:00
9372,Male,40,78186.35,202.6,16,South,0,2022-12-15 19:00:00
9373,Male,23,66522.76,78.44,11,North,1,2022-12-15 20:00:00
9374,Female,21,,395.08,19,North,0,2022-12-15 21:00:00
9375,Female,43,32485.03,1258.63,13,West,0,2022-12-15 22:00:00
9376,Male,33,29186.69,193.56,15,East,0,2022-12-15 23:00:00
9377,Male,36,74852.39,35.84,42,East,0,2022-12-16 00:00:00
9378,Male,33,52573.6,31.54,36,West,0,2022-12-16 01:00:00
9379,Female,56,44214.01,35.1,32,West,0,2022-12-16 02:00:00
9380,Male,53,52622.52,519.17,19,South,0,2022-12-16 03:00:00
9381,Female,23,74451.18,49.02,15,East,0,2022-12-16 04:00:00
9382,Male,31,69017.32,147.08,38,South,0,2022-12-16 05:00:00
9383,Female,48,62893.11,383.35,22,North,0,2022-12-16 06:00:00
9384,Female,45,66481.95,205.51,49,South,0,2022-12-16 07:00:00
9385,Male,37,58243.1,109.24,13,West,0,2022-12-16 08:00:00
9386,Female,24,60438.04,22.21,20,South,1,2022-12-16 09:00:00
9387,Other,29,58978.45,23.08,49,South,0,2022-12-16 10:00:00
9388,Male,31,54998.9,81.37,15,South,1,2022-12-16 11:00:00
9389,Female,41,68560.73,364.25,7,West,0,2022-12-16 12:00:00
9390,Male,58,61503.08,281.83,22,West,0,2022-12-16 13:00:00
9391,Female,29,39147.13,21.81,43,East,0,2022-12-16 14:00:00
9392,Male,25,64519.74,40.71,50,South,0,2022-12-16 15:00:00
9393,Female,36,59450.45,106.64,20,North,0,2022-12-16 16:00:00
9394,Female,50,66005.44,77.88,19,South,0,2022-12-16 17:00:00
9395,Female,20,53124.28,15.25,27,North,0,2022-12-16 18:00:00
9396,Female,55,69611.33,55.31,8,East,0,2022-12-16 19:00:00
9397,Female,35,53894.65,371.37,18,South,1,2022-12-16 20:00:00
9398,Male,29,68029.83,363.0,10,North,0,2022-12-16 21:00:00
9399,Female,18,46783.51,98.36,50,South,0,2022-12-16 22:00:00
9400,Female,46,48029.43,121.03,49,South,1,2022-12-16 23:00:00
9401,Female,35,65836.95,30.11,41,East,0,2022-12-17 00:00:00
9402,Female,40,49028.08,162.55,35,North,0,2022-12-17 01:00:00
9403,Female,27,94704.09,6.47,15,North,0,2022-12-17 02:00:00
9404,Female,34,65196.01,29.92,23,West,0,2022-12-17 03:00:00
9405,Male,32,55448.62,5.0,12,North,0,2022-12-17 04:00:00
9406,Male,36,69758.21,58.47,49,South,0,2022-12-17 05:00:00
9407,Male,29,46347.75,227.86,27,East,0,2022-12-17 06:00:00
9408,Male,19,71614.27,485.51,6,West,0,2022-12-17 07:00:00
9409,Female,70,71114.23,132.23,24,West,0,2022-12-17 08:00:00
9410,Male,21,77563.61,163.92,22,South,0,2022-12-17 09:00:00
9411,Male,40,47065.43,36.58,9,East,0,2022-12-17 10:00:00
9412,Other,18,32990.8,88.16,10,West,0,2022-12-17 11:00:00
9413,Male,18,44017.22,160.08,3,East,1,2022-12-17 12:00:00
9414,Male,39,49930.65,82.53,6,North,0,2022-12-17 13:00:00
9415,Male,40,85009.81,11.13,26,West,0,2022-12-17 14:00:00
9416,Male,53,94510.22,162.05,45,West,1,2022-12-17 15:00:00
9417,Female,42,61203.92,29.75,14,East,0,2022-12-17 16:00:00
9418,Female,36,55169.03,12.34,36,West,0,2022-12-17 17:00:00
9419,Female,26,48701.66,78.02,42,North,0,2022-12-17 18:00:00
9420,Male,55,69844.43,9.3,19,West,0,2022-12-17 19:00:00
9421,Female,49,94394.47,119.13,48,South,0,2022-12-17 20:00:00
9422,Male,23,87145.32,122.76,39,West,0,2022-12-17 21:00:00
9423,Male,38,75483.58,35.6,23,South,0,2022-12-17 22:00:00
9424,Male,39,75219.45,,5,West,0,2022-12-17 23:00:00
9425,Male,33,69981.58,208.78,44,West,1,2022-12-18 00:00:00
9426,Male,47,54148.77,13.93,15,West,0,2022-12-18 01:00:00
9427,Male,47,41742.13,165.64,30,East,0,2022-12-18 02:00:00
9428,Other,35,,52.26,33,West,0,2022-12-18 03:00:00
9429,Male,34,62602.11,166.49,38,West,1,2022-12-18 04:00:00
9430,Male,55,28834.59,193.61,19,North,0,2022-12-18 05:00:00
9431,Male,49,52246.89,19.7,5,North,0,2022-12-18 06:00:00
9432,Female,38,40133.22,130.11,9,South,0,2022-12-18 07:00:00
9433,Male,18,73249.14,238.3,7,East,0,2022-12-18 08:00:00
9434,Female,42,45105.25,46.88,24,North,0,2022-12-18 09:00:00
9435,Other,46,60907.97,10.05,41,North,0,2022-12-18 10:00:00
9436,Male,18,42399.63,5.0,16,East,0,2022-12-18 11:00:00
9437,Male,41,83758.59,13.98,37,South,1,2022-12-18 12:00:00
9438,Male,32,24386.38,5.0,10,West,1,2022-12-18 13:00:00
9439,Female,35,63565.13,47.51,21,West,0,2022-12-18 14:00:00
9440,Male,27,32009.36,42.69,21,West,1,2022-12-18 15:00:00
9441,Male,36,45832.01,14.03,47,North,0,2022-12-18 16:00:00
9442,Male,54,58711.36,126.36,15,North,0,2022-12-18 17:00:00
9443,Female,32,59596.43,578.0,13,East,1,2022-12-18 18:00:00
9444,Male,49,59126.8,277.43,50,East,0,2022-12-18 19:00:00
9445,Male,28,57731.48,34.98,7,West,0,2022-12-18 20:00:00
9446,Female,47,43446.8,176.35,40,West,0,2022-12-18 21:00:00
9447,Female,38,52047.04,331.49,8,West,0,2022-12-18 22:00:00
9448,Female,42,55569.41,284.2,43,North,1,2022-12-18 23:00:00
9449,Male,38,58516.49,259.07,41,West,0,2022-12-19 00:00:00
9450,Female,45,53817.75,185.27,38,North,0,2022-12-19 01:00:00
9451,Female,18,68132.63,41.61,2,West,0,2022-12-19 02:00:00
9452,Male,20,56680.97,10.47,37,East,0,2022-12-19 03:00:00
9453,Female,43,58623.87,80.29,22,East,0,2022-12-19 04:00:00
9454,Male,18,48112.26,,4,North,1,2022-12-19 05:00:00
9455,Female,31,36056.05,778.19,47,West,0,2022-12-19 06:00:00
9456,Male,37,57772.52,53.24,7,West,0,2022-12-19 07:00:00
9457,Female,28,76734.03,381.39,1,East,0,2022-12-19 08:00:00
9458,Male,29,62989.5,178.0,19,North,0,2022-12-19 09:00:00
9459,Female,41,40285.11,63.58,30,East,0,2022-12-19 10:00:00
9460,Male,50,69665.32,15.11,50,North,0,2022-12-19 11:00:00
9461,Other,26,48967.89,32.49,2,North,0,2022-12-19 12:00:00
9462,Female,31,67863.77,134.15,13,East,0,2022-12-19 13:00:00
9463,Male,29,48361.67,212.59,28,South,0,2022-12-19 14:00:00
9464,Female,18,61359.52,466.13,14,West,0,2022-12-19 15:00:00
9465,Other,39,45667.05,17.01,3,North,0,2022-12-19 16:00:00
9466,Male,49,46125.06,20.34,16,West,0,2022-12-19 17:00:00
9467,Male,50,26807.22,5.2,25,West,1,2022-12-19 18:00:00
9468,Female,27,64217.35,36.19,46,West,0,2022-12-19 19:00:00
9469,Male,22,61663.05,206.49,47,West,0,2022-12-19 20:00:00
9470,Male,38,62675.97,26.52,3,South,0,2022-12-19 21:00:00
9471,Male,47,59955.95,95.25,34,South,1,2022-12-19 22:00:00
9472,Male,39,41279.5,70.96,3,West,0,2022-12-19 23:00:00
9473,Male,41,72386.19,47.31,41,East,0,2022-12-20 00:00:00
9474,Male,51,72870.03,115.59,29,West,0,2022-12-20 01:00:00
9475,Female,29,40811.73,83.74,40,North,0,2022-12-20 02:00:00
9476,Female,35,64578.23,48.91,19,West,0,2022-12-20 03:00:00
9477,Male,57,70749.84,140.1,20,South,1,2022-12-20 04:00:00
9478,Female,35,46538.23,39.42,21,North,0,2022-12-20 05:00:00
9479,Female,22,49671.36,123.66,20,North,1,2022-12-20 06:00:00
9480,Female,29,64614.04,378.27,28,South,0,2022-12-20 07:00:00
9481,Male,26,27814.06,156.66,47,South,0,2022-12-20 08:00:00
9482,Male,42,35406.69,65.04,27,North,0,2022-12-20 09:00:00
9483,Female,27,37184.05,165.19,44,South,0,2022-12-20 10:00:00
9484,Female,41,22666.31,198.81,46,South,0,2022-12-20 11:00:00
9485,Female,29,74528.92,47.31,50,West,1,2022-12-20 12:00:00
9486,Female,18,19213.63,146.55,25,North,1,2022-12-20 13:00:00
9487,Male,41,61175.99,68.38,2,South,0,2022-12-20 14:00:00
9488,Female,39,69610.3,204.79,43,South,0,2022-12-20 15:00:00
9489,Male,44,49715.27,42.01,24,North,0,2022-12-20 16:00:00
9490,Male,29,42969.38,333.21,33,West,0,2022-12-20 17:00:00
9491,Female,28,59191.16,102.62,19,South,0,2022-12-20 18:00:00
9492,Male,42,55032.99,52.31,26,West,1,2022-12-20 19:00:00
9493,Male,56,73063.09,65.24,46,West,0,2022-12-20 20:00:00
9494,Female,38,15000.0,51.29,41,West,1,2022-12-20 21:00:00
9495,Male,43,38463.27,18.97,3,East,0,2022-12-20 22:00:00
9496,Other,34,65108.38,8.51,27,North,0,2022-12-20 23:00:00
9497,Other,19,55908.05,46.59,14,East,0,2022-12-21 00:00:00
9498,Female,49,68536.61,73.65,20,North,0,2022-12-21 01:00:00
9499,Male,48,59716.36,53.9,35,West,0,2022-12-21 02:00:00
9500,Male,46,52574.73,5.0,23,West,0,2022-12-21 03:00:00
9501,Male,35,49558.81,103.82,25,West,0,2022-12-21 04:00:00
9502,Male,45,96850.99,18.77,4,West,0,2022-12-21 05:00:00
9503,Male,48,82629.03,28.44,2,West,0,2022-12-21 06:00:00
9504,Other,57,63919.09,15.44,2,East,0,2022-12-21 07:00:00
9505,Male,49,56412.35,88.18,25,West,1,2022-12-21 08:00:00
9506,Female,38,64686.39,12.0,47,West,0,2022-12-21 09:00:00
9507,Male,22,69883.02,35.54,23,West,0,2022-12-21 10:00:00
9508,Female,39,62538.88,72.11,21,East,0,2022-12-21 11:00:00
9509,Female,41,41475.16,22.03,45,South,0,2022-12-21 12:00:00
9510,Male,46,87121.19,70.92,25,North,0,2022-12-21 13:00:00
9511,Male,54,59431.75,50.36,27,North,1,2022-12-21 14:00:00
9512,Female,36,91250.74,236.45,11,South,0,2022-12-21 15:00:00
9513,Female,63,58368.65,190.11,14,South,0,2022-12-21 16:00:00
9514,Female,18,50578.24,592.95,17,East,0,2022-12-21 17:00:00
9515,Male,43,79914.52,90.33,15,North,1,2022-12-21 18:00:00
9516,Male,28,60421.37,102.79,46,South,0,2022-12-21 19:00:00
9517,Female,18,57401.61,351.7,31,South,0,2022-12-21 20:00:00
9518,Female,35,33393.44,61.22,34,East,1,2022-12-21 21:00:00
9519,Male,20,66883.92,97.35,36,East,0,2022-12-21 22:00:00
9520,Female,36,46120.41,57.19,40,West,0,2022-12-21 23:00:00
9521,Male,38,46939.76,94.72,44,South,0,2022-12-22 00:00:00
9522,Male,51,46170.12,10.11,13,East,0,2022-12-22 01:00:00
9523,Male,19,62902.61,183.78,18,North,0,2022-12-22 02:00:00
9524,Male,48,27363.23,506.23,17,East,0,2022-12-22 03:00:00
9525,Female,39,51204.78,8.16,45,North,0,2022-12-22 04:00:00
9526,Male,50,72645.02,193.76,44,West,0,2022-12-22 05:00:00
9527,Male,32,32577.96,33.21,39,South,1,2022-12-22 06:00:00
9528,Female,22,58111.82,26.41,28,South,0,2022-12-22 07:00:00
9529,Female,23,43634.81,141.85,26,East,0,2022-12-22 08:00:00
9530,Female,22,47733.52,5.42,48,West,0,2022-12-22 09:00:00
9531,Female,43,84792.74,74.66,14,South,0,2022-12-22 10:00:00
9532,Male,55,25291.19,5.0,37,East,1,2022-12-22 11:00:00
9533,Female,31,,97.0,11,East,0,2022-12-22 12:00:00
9534,Female,45,46397.29,74.41,32,East,0,2022-12-22 13:00:00
9535,Female,19,45502.05,,24,East,1,2022-12-22 14:00:00
9536,Male,40,34991.88,152.87,31,North,0,2022-12-22 15:00:00
9537,Male,46,68570.19,16.16,40,West,1,2022-12-22 16:00:00
9538,Female,20,51554.72,52.54,41,North,0,2022-12-22 17:00:00
9539,Male,35,49281.95,321.85,50,South,0,2022-12-22 18:00:00
9540,Female,46,56977.06,155.06,8,West,0,2022-12-22 19:00:00
9541,Female,18,51934.83,108.25,39,East,1,2022-12-22 20:00:00
9542,Female,54,18987.62,98.26,8,South,0,2022-12-22 21:00:00
9543,Female,42,46165.16,60.92,47,East,0,2022-12-22 22:00:00
9544,Female,46,71117.94,105.6,31,South,0,2022-12-22 23:00:00
9545,Male,33,27880.9,177.23,19,West,1,2022-12-23 00:00:00
9546,Female,18,35381.12,16.37,36,West,1,2022-12-23 01:00:00
9547,Female,44,47317.75,420.11,39,North,0,2022-12-23 02:00:00
9548,Male,37,41938.78,32.83,32,West,0,2022-12-23 03:00:00
9549,Male,38,54498.06,71.25,21,South,0,2022-12-23 04:00:00
9550,Male,51,35324.62,5.0,23,West,0,2022-12-23 05:00:00
9551,Female,47,48018.62,95.91,36,West,1,2022-12-23 06:00:00
9552,Male,61,54136.1,,15,West,0,2022-12-23 07:00:00
9553,Female,39,66680.93,34.48,2,East,1,2022-12-23 08:00:00
9554,Male,29,77406.21,508.23,12,East,0,2022-12-23 09:00:00
9555,Male,35,50292.15,67.06,38,West,0,2022-12-23 10:00:00
9556,Female,42,88985.08,64.19,6,South,0,2022-12-23 11:00:00
9557,Male,50,51689.72,74.63,46,West,0,2022-12-23 12:00:00
9558,Female,20,69919.75,14.82,38,South,1,2022-12-23 13:00:00
9559,Female,38,89767.14,59.93,1,West,0,2022-12-23 14:00:00
9560,Female,57,57507.55,49.21,38,East,0,2022-12-23 15:00:00
9561,Male,35,30276.52,75.09,50,South,1,2022-12-23 16:00:00
9562,Female,49,56636.27,233.07,26,North,0,2022-12-23 17:00:00
9563,Female,43,43990.43,25.7,48,East,0,2022-12-23 18:00:00
9564,Female,49,50060.22,112.3,23,East,0,2022-12-23 19:00:00
9565,Female,28,90729.58,5.0,1,West,0,2022-12-23 20:00:00
9566,Female,28,32990.26,45.71,21,North,1,2022-12-23 21:00:00
9567,Female,38,60408.4,76.79,19,South,0,2022-12-23 22:00:00
9568,Female,19,39201.02,9.26,29,North,0,2022-12-23 23:00:00
9569,Male,34,49462.16,94.22,50,West,0,2022-12-24 00:00:00
9570,Male,41,68407.16,44.58,26,East,0,2022-12-24 01:00:00
9571,Male,59,60726.95,592.21,34,North,1,2022-12-24 02:00:00
9572,Male,42,50949.42,119.63,17,South,0,2022-12-24 03:00:00
9573,Male,45,43303.59,33.59,18,South,0,2022-12-24 04:00:00
